Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1800,325,56,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.553302,-46.45926
1150,350,57,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919
1200,0,58,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.547261,-46.453256
900,365,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550551,-46.460679
900,0,35,1,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.539029,-46.460712
1200,500,88,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530534,-46.444307
800,100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101
1400,200,52,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.529153,-46.455747
850,400,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546251,-46.452843
1300,0,60,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524621,-46.468413
1000,352,53,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.523094,-46.447735
1200,380,49,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524194,-46.449671
1200,490,88,3,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749
1000,500,63,3,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.533541,-46.458703
1250,0,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546233,-46.452881
1300,0,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034
1000,412,50,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.544236,-46.448497
1180,420,47,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530674,-46.455267
600,325,50,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.556274,-46.457923
1100,340,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919
1200,450,70,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.538738,-46.636159
1000,0,38,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.559323,-46.434741
1700,300,53,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.550846,-46.460805
900,260,50,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034
1200,0,42,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.559323,-46.434741
1300,0,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.533255,-46.460041
1600,0,56,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.553363,-46.456824
1100,360,62,2,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.534558,-46.429205
1100,360,62,2,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.484234,-46.418785
850,0,45,2,2,1,1,1,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.48848,-46.422157
5500,1108,120,3,2,1,1,1,1,1,0,Jardim Helena/São Paulo,rent,apartment,-23.487176,-46.429326
880,320,56,3,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.470605,-46.42176
650,190,45,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432205
750,190,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432205
1500,0,60,3,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.502388,-46.422697
840,198,57,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.464727,-46.422562
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463087,-46.415487
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463087,-46.415487
1300,0,60,2,2,1,1,1,1,0,0,Jardim Helena/São Paulo,rent,apartment,-23.500815,-46.434071
500,0,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.491297,-46.393691
850,0,48,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.497533,-46.39551
940,0,43,2,2,1,1,0,1,0,0,Jardim Helena/São Paulo,rent,apartment,-23.509869,-46.418901
1500,200,72,4,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.512821,-46.419062
1200,300,45,2,2,1,1,1,1,1,0,Jardim Helena/São Paulo,rent,apartment,-23.512896,-46.423843
1100,0,40,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.513641,-46.417437
1100,0,43,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.513641,-46.417437
1300,320,68,3,2,1,1,1,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.50705,-46.398113
810,0,49,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.454955,-46.411135
2300,0,75,2,2,1,2,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.465123,-46.393001
650,190,48,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.453851,-46.42387
600,0,90,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.456883,-46.401761
900,0,44,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551798,-46.444855
900,200,54,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540316,-46.436381
1100,120,50,2,2,1,1,1,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.556134,-46.441174
700,160,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540459,-46.433164
800,200,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.54013,-46.436021
900,200,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568
750,115,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.547322,-46.437825
900,200,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568
1000,100,52,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553987,-46.435882
900,0,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553484,-46.434253
850,120,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.555379,-46.43188
1100,0,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.550769,-46.442851
800,150,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.535978,-46.440974
850,0,65,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.543084,-46.439975
1100,0,57,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.537473,-46.44089
900,0,47,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553651,-46.43474
1300,300,55,2,2,1,1,1,1,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551256,-46.43642
800,100,45,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.553651,-46.43474
880,120,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545757,-46.440869
900,130,48,2,2,1,2,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.550467,-46.440658
700,140,52,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.555122,-46.432726
800,110,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.551176,-46.436568
900,105,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.546616,-46.440512
900,80,58,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.538991,-46.437462
900,0,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.552203,-46.435434
730,270,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291
1100,270,50,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291
1000,260,58,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.544274,-46.442291
850,165,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568
1089,0,101,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545071,-46.443714
880,120,48,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.552508,-46.440376
1200,0,53,3,2,1,1,1,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.541056,-46.442644
1100,290,49,3,2,1,1,0,0,1,0,José Bonifácio/São Paulo,rent,apartment,-23.541056,-46.442644
1300,0,55,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545724,-46.447895
1300,280,60,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.535605,-46.433213
1200,340,56,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.545412,-46.448054
800,200,60,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.532984,-46.40823
900,0,45,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.535407,-46.407475
950,0,50,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.530481,-46.396073
950,300,59,3,2,1,1,0,0,1,0,Lajeado/São Paulo,rent,apartment,-23.527326,-46.384695
850,0,46,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.529716,-46.409455
1000,204,55,3,2,1,1,0,0,1,0,Lajeado/São Paulo,rent,apartment,-23.557788,-46.42377
1100,240,47,2,2,1,1,0,0,0,0,Lajeado/São Paulo,rent,apartment,-23.547427,-46.408787
1100,300,50,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,rent,apartment,-23.563018,-46.478423
1200,0,50,2,2,1,1,0,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.569221,-46.479225
1200,352,50,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.562975,-46.479401
1200,290,46,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.562211,-46.479378
1000,350,50,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,rent,apartment,-23.563018,-46.478423
1350,646,65,2,2,1,1,1,1,0,0,Penha/São Paulo,rent,apartment,-23.52095,-46.544154
1100,515,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.530016,-46.5387
1600,313,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314
1290,416,54,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424
1100,200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027
1200,1250,120,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526619,-46.55139
1400,551,57,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526354,-46.530312
1400,563,58,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526354,-46.530312
900,475,58,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.512915,-46.516716
1000,200,47,1,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519551,-46.553027
1200,380,52,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.513096,-46.526718
1200,230,61,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519926,-46.542036
1400,500,63,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314
2200,398,70,3,2,1,2,0,0,1,0,Penha/São Paulo,rent,apartment,-23.522395,-46.528109
1200,230,61,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.52053,-46.543759
1600,550,49,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.523964,-46.541442
2500,0,75,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.555303,-46.45341
1200,453,63,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.528045,-46.578424
2000,500,50,2,2,1,2,1,0,1,0,Penha/São Paulo,rent,apartment,-23.529508,-46.537387
1100,300,47,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.519276,-46.553581
1500,700,68,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.523405,-46.532214
2500,1400,110,2,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.524837,-46.53328
1400,597,75,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.519453,-46.537759
1700,0,53,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.555303,-46.45341
1600,370,54,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.531859,-46.549121
1500,180,78,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.524889,-46.544575
2000,400,68,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.532156,-46.549314
900,50,50,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.513075,-46.536491
1300,0,84,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.529413,-46.540249
1100,600,54,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.522028,-46.538495
1500,730,70,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.522244,-46.550598
1200,382,54,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.519905,-46.5549
1200,393,48,2,2,1,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.512882,-46.547654
1200,400,50,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.530508,-46.534794
1900,473,49,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.523856,-46.540275
1600,500,50,2,2,1,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.510968,-46.525288
800,330,65,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.505837,-46.496527
1100,480,50,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.507356,-46.473776
1660,0,49,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231
850,360,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.510047,-46.50023
1000,0,60,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509385,-46.497082
1000,0,60,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509385,-46.497082
900,0,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231
1070,0,50,2,2,1,1,0,0,1,0,Ponte Rasa/São Paulo,rent,apartment,-23.509273,-46.495231
750,0,40,1,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.60445,-46.49175
1300,542,65,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766
1200,100,74,2,2,1,1,1,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.578793,-46.542166
1650,350,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
2600,650,95,3,1,2,2,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.573746,-46.565824
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1205,365,72,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.610332,-46.527935
1600,400,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.611663,-46.487523
1300,542,68,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766
900,0,48,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.611087,-46.489625
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1500,560,57,2,2,1,1,0,1,1,0,Sapopemba/São Paulo,rent,apartment,-23.600613,-46.512084
1500,246,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1200,510,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.600613,-46.512084
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1500,246,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1500,275,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1500,279,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1600,358,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1600,542,65,3,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585253,-46.533766
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1400,330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.585748,-46.533696
1500,320,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.61476,-46.500942
1600,360,57,2,2,1,1,0,1,1,0,Sapopemba/São Paulo,rent,apartment,-23.58575,-46.533612
1200,360,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.61476,-46.500942
1100,430,65,3,2,1,2,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585879,-46.536578
1300,291,57,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.598315,-46.531173
1300,240,48,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.600564,-46.542869
1400,500,50,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.606948,-46.526125
1800,662,136,2,2,1,3,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.588966,-46.540879
1700,1300,98,3,2,1,2,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.586676,-46.549042
1500,971,95,3,2,1,2,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.586676,-46.549042
1350,0,56,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.601403,-46.548676
1190,540,69,3,2,1,1,1,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938
1190,540,70,3,2,1,1,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938
1190,540,70,3,2,1,1,1,1,1,0,São Lucas/São Paulo,rent,apartment,-23.604024,-46.516938
1200,450,57,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1500,0,50,2,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1550,0,63,3,2,1,2,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1700,0,56,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1100,560,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1200,0,82,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1600,0,56,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1600,0,61,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1200,0,82,3,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
2000,0,84,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1800,0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1800,0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1800,0,64,3,2,1,1,0,1,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623
1100,448,50,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049
1780,0,50,2,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049
1500,390,50,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.588684,-46.543049
1200,0,65,3,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58902,-46.544696
2000,0,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978
1500,550,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978
1550,0,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978
1000,534,58,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978
1250,554,60,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.586994,-46.542978
1000,609,55,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.588643,-46.542257
1000,550,60,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.587055,-46.542759
2000,572,60,2,2,1,1,1,0,0,0,São Lucas/São Paulo,rent,apartment,-23.587055,-46.542759
930,280,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.601618,-46.460928
850,0,40,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.602055,-46.478151
800,0,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.603638,-46.482612
1428,0,60,3,2,1,1,1,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587965,-46.488381
1100,0,50,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.614226,-46.465588
950,250,44,1,2,1,1,1,1,1,0,São Mateus/São Paulo,rent,apartment,-23.610523,-46.459041
1000,380,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.613149,-46.480023
750,269,51,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.614226,-46.465588
650,0,40,1,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.610358,-46.482498
1100,400,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.613149,-46.480023
700,290,56,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.594303,-46.479352
800,0,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.6017,-46.4841
1300,270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.603608,-46.468355
700,283,56,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.594303,-46.479352
650,302,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.608681,-46.463686
1100,270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.588387,-46.486186
850,230,50,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367
850,250,63,2,2,1,3,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367
1100,250,54,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588645,-46.487367
900,220,55,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588736,-46.487445
1000,250,57,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587348,-46.484589
1365,235,65,3,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587348,-46.484589
1200,396,66,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.588465,-46.488335
1100,0,45,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505
1000,350,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505
1100,0,45,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.586822,-46.487505
1100,250,54,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.587389,-46.484302
1700,0,65,3,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587856,-46.488525
1200,473,65,3,2,1,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.587856,-46.488525
1000,270,48,2,2,1,1,1,0,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497
1200,470,60,3,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497
1200,0,43,2,2,1,1,1,1,0,0,São Mateus/São Paulo,rent,apartment,-23.5876,-46.488497
1800,0,52,2,2,1,1,1,1,1,0,São Miguel/São Paulo,rent,apartment,-23.505297,-46.473889
950,460,68,2,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.500676,-46.435908
650,0,38,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.509612,-46.506581
1100,200,55,2,2,1,1,1,0,0,0,São Miguel/São Paulo,rent,apartment,-23.51672,-46.428782
1500,0,57,2,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.513074,-46.516902
1600,450,62,3,2,1,1,1,1,1,0,São Miguel/São Paulo,rent,apartment,-23.512067,-46.511717
900,0,48,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.506624,-46.467897
700,0,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.506994,-46.46794
1400,0,50,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.504792,-46.427598
650,100,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.505025,-46.469548
650,0,30,2,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.505663,-46.468961
